"";"created_at";"screen_name";"text"
"86";2019-09-03 06:01:00;"SeputariNews";"Kecelakaan Maut Tol Cipularang, Inilah Daftar Nama Korban

#Kecelakaan #LakaBeruntun #Cipularang #Purwakarta #SeputariNewsMalam #SeputariNewsRCTI 

https://t.co/Buori0yBoB"
"87";2019-09-03 06:10:00;"SeputariNews";"Tim DVI Polda Jabar Berhasil Identifikasi 2 Jenazah Korban Kecelakaan Maut Cipularang

#Kecelakaan #LakaBeruntun #Cipularang #Purwakarta #SeputariNewsMalam #SeputariNewsRCTI 

https://t.co/kY51lOcLFh"
"88";2019-09-03 06:09:13;"hery_kimoo";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"89";2019-09-03 06:08:04;"CHmjx";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"90";2019-09-03 06:00:02;"nimasfebrian";"12.30 WIB terjadi kecelakaan beruntun sekitar 10 kendaraan lebih tol cipularang KM 91 (+400) dari Bandung arah Jakarta, saat ini korban sudah dilarikan ke RS. Pengguna yang akan ke jakarta dialihkan keluar KM 116 GT cikamuning.

#jurnalwarga #infowarga #kecelakaan #cipularang https://t.co/KvePqrOkdM"
"91";2019-09-03 05:56:42;"Elfa65063834";"Breaking News, kecelakaan beruntun Tol Cipularang KM 91, ada 6 korban yang meninggal #kecelakaan https://t.co/aEnKwIE14h"
"92";2019-09-03 05:54:26;"Elfa65063834";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"93";2019-09-03 05:53:38;"Elfa65063834";"Inalillahi wainna ilaihi Raji'un

Kecelakaan terjadi di Tol Cipularang, Jawa Barat, KM 91, Senin (2/9/2019) pukul 12.30 WIB.

Sebanyak 4 mobil hangus terbakar, 17 Mobil rusak, 9 orang tewas, 19 luka-luka dan 21 kendaraan ringsek.

#kecelakaan
#kecelakaanmaut
#cipularang https://t.co/laVvLrhRYY"
"94";2019-09-03 05:51:26;"Elfa65063834";"Sebagian korban selamat laka beruntun di KM 91 Tol Cipularang mengalami patah tulang dan memar akibat benturan. #Kecelakaan #LakaBeruntun #Cipularang #Purwakarta #SeputariNewsMalam #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/ufhfJYOZHG"
"95";2019-09-03 05:56:12;"radikalarasp";"12.53 Info awal #kecelakaan di Tol Tandes arah Gresik. AKP Amar Hadi Kanit PJR Jatim 2 mengabarkan, ada Truk Hino diduga rem blong, kemudian menabrak Truk Trailer. Saat ini sedang proses evakuasi. Lalu lintas Macet (odp-pr)"
"96";2019-09-03 05:55:32;"anitachyni";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"97";2019-09-03 05:52:13;"FerianRompis";"Polisi Ungkap Kecelakaan Maut Tol Cipularang Akibat Dump Truck Terguling

#Kecelakaan #LakaBeruntun #Cipularang #SeputariNewsMalam #SeputariNewsRCTI 

https://t.co/kqGhoeiTqh"
"98";2019-09-03 05:43:46;"firstka_mate";"Kecelakaan di Tol Cipularang, Purwakarta, Jawa Barat, Senin (2/9) siang,  4 kendaraan terbakar, 8 orang meninggal, dan 28 lainnya terluka.  #Kecelakaan #Cipularang #SeputariNewsPagi #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/n7iG7Lrjld"
"99";2019-09-03 05:46:43;"firstka_mate";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"100";2019-09-03 05:45:29;"putriratna121";"Kecelakaan di Tol Cipularang, Purwakarta, Jawa Barat, Senin (2/9) siang,  4 kendaraan terbakar, 8 orang meninggal, dan 28 lainnya terluka.  #Kecelakaan #Cipularang #SeputariNewsPagi #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/n7iG7Lrjld"
"101";2019-09-03 05:43:23;"Rayhan49134271";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"102";2019-09-03 05:42:58;"revitaaaaaaaaa";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"103";2019-09-03 05:41:52;"AR2channel";"Mengerikan detik-detik kecelakaan tol cipularang senin  2 sep 2019 klik https://t.co/FImgG7xG77
#KecelakaanCipularang 
#Kecelakaan 
#kecelakaanberuntun 
#KecelakaanMaut 
#kecelakaantolcipularang 
#keceriaanbulankebangsaan2019"
"104";2019-09-03 05:35:38;"gozlun1";"Ini dia detik-detik kecelakaan maut di Tol Cipularang
.
(Sumber : MrHardTea &amp; KebacutBaper)
.
#mncnewsroom #breakingnews #lakalantas #jasamarga #kecelakaan #cipularang #tolcipularang https://t.co/TDVtEtcDms"
"105";2019-09-03 05:34:14;"NurulSparkyu4";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"106";2019-09-03 05:31:48;"leksono_duto";"Sebanyak empat dari delapan korban meninggal dalam kecelakaan di KM 91 Tol Cipularang berhasil diidentifikasi. #Kecelakaan #LakaBeruntun #Cipularang #Purwakarta #SeputariNewsPagi #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyRxlj https://t.co/h19yGzrMep"
"107";2019-09-03 05:14:21;"leksono_duto";"Dari 8 korban meninggal akibat kecelakaan beruntun di Tol Cipularang, 4 di antaranya sudah berhasil diidentifikasi. Sementara 4 lainnya masih belum teridentifikasi karena kondisi jenazah yang terbakar cukup parah.

#GTVNews #TolCipularang #Kecelakaan #BuletiniNewsPagi https://t.co/29c4wTgKYm"
"108";2019-09-03 01:26:00;"leksono_duto";"Tabrakan beruntun yang menewaskan delapan orang di Tol Cipularang, Senin (2/9), diawali dengan tergulingnya truk di KM 91. #Kecelakaan #LakaBeruntun #Cipularang #SeputariNewsMalam #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/mr2qDQQHjE"
"109";2019-09-03 05:13:57;"leksono_duto";"Kecelakaan di Tol Cipularang, Purwakarta, Jawa Barat, Senin (2/9) siang,  4 kendaraan terbakar, 8 orang meninggal, dan 28 lainnya terluka.  #Kecelakaan #Cipularang #SeputariNewsPagi #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/n7iG7Lrjld"
"110";2019-09-03 05:26:53;"inaseey";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"111";2019-09-03 05:25:02;"0lims";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"112";2019-09-03 05:24:54;"doyoungbaes";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"113";2019-09-03 05:20:51;"AntaranggaBM";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"114";2019-09-03 05:17:17;"PancasilaRK";"Ini dia detik-detik kecelakaan maut di Tol Cipularang
.
(Sumber : MrHardTea &amp; KebacutBaper)
.
#mncnewsroom #breakingnews #lakalantas #jasamarga #kecelakaan #cipularang #tolcipularang https://t.co/TDVtEtcDms"
"115";2019-09-03 05:15:46;"bukangentha";"Kecelakaan di Tol Cipularang, Purwakarta, Jawa Barat, Senin (2/9) siang,  4 kendaraan terbakar, 8 orang meninggal, dan 28 lainnya terluka.  #Kecelakaan #Cipularang #SeputariNewsPagi #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/n7iG7Lrjld"
"116";2019-09-03 05:15:53;"bukangentha";"Innalilahi.. Detik-Detik Sebelum Kecelakaan Beruntun di Cipularang Senin 2/9/19
#Cipularang #kecelakaan #otomotiv https://t.co/rCYXMj8j4E"
"117";2019-09-03 05:11:49;"hamsterberbulu";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"118";2019-09-03 03:02:35;"GTVID_News";"LIVE NOW! Kecelakaan Maut Tol Cipularang - Breaking iNews (3/9)

Silakan tonton di Youtube
https://t.co/LJsBwP0vqf

#iNews #Breaking #Kecelakaan #Cipularang https://t.co/TI3pbROvk2"
"119";2019-09-03 05:05:30;"GTVID_News";"Dari 8 korban meninggal akibat kecelakaan beruntun di Tol Cipularang, 4 di antaranya sudah berhasil diidentifikasi. Sementara 4 lainnya masih belum teridentifikasi karena kondisi jenazah yang terbakar cukup parah.

#GTVNews #TolCipularang #Kecelakaan #BuletiniNewsPagi https://t.co/29c4wTgKYm"
"120";2019-09-03 05:02:30;"astri_sulasmi";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"121";2019-09-03 05:00:53;"galihleonardhy";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"122";2019-09-03 04:57:20;"arkanrizd";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"123";2019-09-02 21:33:03;"KontanNews";"Berikut kronologi lengkap kecelakaan di Purbaleunyi yang merenggut 8 nyawa https://t.co/RCiZ3XDFRa #Kecelakaan"
"124";2019-09-03 04:46:02;"KontanNews";"Olah TKP kecelakaan di jalan tol Purbaleunyi dilakukan sekitar 2 jam https://t.co/0iSj6dftp7 #Kecelakaan"
"125";2019-09-03 03:03:03;"KontanNews";"Daftar nama korban kecelakaan di jalan tol Purbaleunyi  https://t.co/IJuqk42pDc #Kecelakaan"
"126";2019-09-03 04:44:00;"Alvonbernaldy";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"127";2019-09-03 04:43:03;"gogskuyy";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"128";2019-09-03 04:42:09;"lovitarindaa";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"129";2019-09-03 04:39:55;"aisyalaa13";"Tabrakan beruntun yang menewaskan delapan orang di Tol Cipularang, Senin (2/9), diawali dengan tergulingnya truk di KM 91. #Kecelakaan #LakaBeruntun #Cipularang #SeputariNewsMalam #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/mr2qDQQHjE"
"130";2019-09-03 04:39:49;"kocizzlee";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"131";2019-09-02 12:03:03;"mutya_amanda";"Inalillahi wainna ilaihi Raji'un

Kecelakaan terjadi di Tol Cipularang, Jawa Barat, KM 91, Senin (2/9/2019) pukul 12.30 WIB.

Sebanyak 4 mobil hangus terbakar, 17 Mobil rusak, 9 orang tewas, 19 luka-luka dan 21 kendaraan ringsek.

#kecelakaan
#kecelakaanmaut
#cipularang https://t.co/laVvLrhRYY"
"132";2019-09-03 04:39:25;"mutya_amanda";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"133";2019-09-03 04:38:09;"TsTsp71";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"134";2019-09-03 04:32:20;"surki_";"Tabrakan beruntun yang menewaskan delapan orang di Tol Cipularang, Senin (2/9), diawali dengan tergulingnya truk di KM 91. #Kecelakaan #LakaBeruntun #Cipularang #SeputariNewsMalam #SeputariNewsRCTI

Saksikan selengkapnya di kanal YouTube Seputar iNews!
https://t.co/p7pbvyzVWJ https://t.co/mr2qDQQHjE"
"135";2019-09-03 04:31:01;"Elrealmadrid_03";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"136";2019-09-03 04:31:07;"Elrealmadrid_03";"Beberapa kendaraan terbakar akibat insiden maut tersebut. 

#Kecelakaan #Cipularang #JawaBarat #Purwakarta #BreakingiNews https://t.co/Je6gwk5WMW"
"137";2019-09-03 04:30:49;"Luther_Barker";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"138";2019-09-03 04:30:20;"chozydie";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"139";2019-09-03 04:30:00;"Paragram_id";"Innalillahi.. Sejumlah kendaraan terlibat kecelakaan beruntun di Tol Cipularang kemarin siang. Begini beritanya..
.
#Cipularang #kecelakaan #berita #BeritaTerkini #infoBDG 

https://t.co/nmiGpnXS3c"
"140";2019-09-03 04:28:59;"yusufiananta";"Beberapa kendaraan terbakar akibat insiden maut tersebut. 

#Kecelakaan #Cipularang #JawaBarat #Purwakarta #BreakingiNews https://t.co/Je6gwk5WMW"
"141";2019-09-03 04:25:02;"yusufiananta";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"142";2019-09-03 04:28:54;"MuhJailani3";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"143";2019-09-03 04:28:16;"ang_dp";"11.20: Info awal #kecelakaan di Tol KM 5.200 Tol Dupak arah Tandes. Kecelakaan melibatkan 3 mobil. Posisi kendaraan ada di lajur kiri. (odp-pr)"
"144";2019-09-03 04:23:49;"serahghue";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"145";2019-09-03 04:21:20;"iwanHariyzz";"Video Detik-detik tabrakan beruntun terjadi di KM 91 +400 Tol Cipularang dari arah Bandung ke Jakarta.

#jurnalwarga #infowarga #Kecelakaan #cipularang #purbaleunyi #purwakarta #bandung #jakarta https://t.co/Oj96emrTaj"
"146";2019-09-03 04:21:12;"RizzLoves";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"147";2019-09-03 04:13:14;"yuliskaardianaw";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"148";2019-09-03 04:13:02;"feelinpeachyou";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"149";2019-09-03 04:11:07;"paridpurnama_";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"150";2019-09-03 04:10:09;"wildhanrr";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"151";2019-09-03 04:07:39;"KristianaKarina";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"152";2019-09-03 04:06:17;"Twink_XL";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"153";2019-09-03 04:03:23;"aharyoo";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"154";2019-09-03 04:02:11;"zubair_kw";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"155";2019-09-03 03:56:11;"AnharMut";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"156";2019-09-03 03:55:37;"fdillazhr";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"157";2019-09-03 03:55:28;"_aul1805";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"158";2019-09-03 03:52:15;"rinarinaerina";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"159";2019-09-03 03:50:33;"AuliaNa28847463";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
"160";2019-09-03 03:49:35;"AryaniNS";"Sekitar 10 kendaraan roda empat dan truk mengalami kecelakaan beruntun di tol Cipularang Km 91, Purwakarta, Jawa Barat.

Sebanyak 6 orang dilaporkan meninggal dunia dan 8 lainnya terluka.

#Kecelakaan #Cipularang #Bandung #JawaBarat #Purwakarta #BreakingiNews https://t.co/nDsy3xFfPe"
